id_encuestador,latitud,longitud,municipio,municipio_texto,P19_1_texto,P19_2_texto,seccion_electoral,Creation Date,Modified Date
2211,17.5622841,-99.4935002,2,Chilpancingo,No sabe (NO LEER),,1228,"Dec 6, 2025 10:14 am","Dec 6, 2025 10:22 am"
238,17.5593294,-99.5197252,2,Chilpancingo,Félix Salgado Macedonio,No sabe (NO LEER),2823,"Dec 6, 2025 10:14 am","Dec 6, 2025 10:26 am"
218,17.5508259,-99.5014623,2,Chilpancingo,No respondió (NO LEER),,1219,"Dec 6, 2025 10:16 am","Dec 6, 2025 10:33 am"
10514,,,1,Acapulco,,,56,"Dec 6, 2025 10:18 am","Dec 6, 2025 10:19 am"
2411,,,2,Chilpancingo,Esthela Damián Peralta,Ninguno (NO LEER),1261,"Dec 6, 2025 10:19 am","Dec 6, 2025 11:27 am"
213,,,2,Chilpancingo,Ninguno (NO LEER),,1219,"Dec 6, 2025 10:23 am","Dec 6, 2025 10:37 am"
224,17.5433494,-99.4943607,2,Chilpancingo,Esthela Damián Peralta,Beatriz Mojica Morga,1262,"Dec 6, 2025 10:23 am","Dec 6, 2025 11:06 am"
10809,,,1,Acapulco,,,281,"Dec 6, 2025 10:24 am","Dec 6, 2025 10:24 am"
10513,16.9083195,-99.9547946,1,Acapulco,No respondió (NO LEER),,124,"Dec 6, 2025 10:24 am","Dec 6, 2025 10:43 am"
10406,,,1,Acapulco,Ninguno (NO LEER),,79,"Dec 6, 2025 10:24 am","Dec 6, 2025 10:42 am"
10411,,,1,Acapulco,No respondió (NO LEER),,79,"Dec 6, 2025 10:24 am","Dec 6, 2025 10:39 am"
219,17.539337,-99.5093005,2,Chilpancingo,Ninguno (NO LEER),,1263,"Dec 6, 2025 10:25 am","Dec 6, 2025 10:37 am"
2211,17.5621895,-99.4938924,2,Chilpancingo,No sabe (NO LEER),,1228,"Dec 6, 2025 10:25 am","Dec 6, 2025 10:41 am"
6,,,1,Acapulco,,,52,"Dec 6, 2025 10:25 am","Dec 6, 2025 10:27 am"
6,,,1,Acapulco,Ninguno (NO LEER),,52,"Dec 6, 2025 10:27 am","Dec 6, 2025 10:43 am"
238,17.5629218,-99.4942797,2,Chilpancingo,No respondió (NO LEER),,2023,"Dec 6, 2025 10:27 am","Dec 6, 2025 10:42 am"
10511,16.8599586,-99.8998859,1,Acapulco,Esthela Damián Peralta,Beatriz Mojica Morga,56,"Dec 6, 2025 10:27 am","Dec 6, 2025 10:41 am"
10511,16.8611648,-99.9006458,1,Acapulco,Javier Saldaña Almazán,Ninguno (NO LEER),56,"Dec 6, 2025 10:28 am","Dec 6, 2025 10:34 am"
10409,,,1,Acapulco,No sabe (NO LEER),,79,"Dec 6, 2025 10:29 am","Dec 6, 2025 10:41 am"
2311,17.5343899,-99.5000315,2,Chilpancingo,Félix Salgado Macedonio,No sabe (NO LEER),2823,"Dec 6, 2025 10:30 am","Dec 6, 2025 10:42 am"
21,,,2,Chilpancingo,No sabe (NO LEER),,1219,"Dec 6, 2025 10:30 am","Dec 6, 2025 10:37 am"
10516,,,1,Acapulco,,,56,"Dec 6, 2025 10:30 am","Dec 6, 2025 10:34 am"
10409,,,1,Acapulco,No respondió (NO LEER),,79,"Dec 6, 2025 10:31 am","Dec 6, 2025 10:39 am"
211,17.5508259,-99.5014623,2,Chilpancingo,Félix Salgado Macedonio,Ninguno (NO LEER),1264,"Dec 6, 2025 10:32 am","Dec 6, 2025 10:53 am"
6,,,1,Acapulco,,,97,"Dec 6, 2025 10:33 am","Dec 6, 2025 10:33 am"
10502,,,1,Acapulco,Iván Hernández Díaz,Jacinto González Varona,124,"Dec 6, 2025 10:33 am","Dec 6, 2025 10:49 am"
218,17.5508259,-99.5014623,2,Chilpancingo,No sabe (NO LEER),,1219,"Dec 6, 2025 10:34 am","Dec 6, 2025 10:47 am"
10808,16.8545826,-99.8025375,1,Acapulco,Iván Hernández Díaz,Beatriz Mojica Morga,2805,"Dec 6, 2025 10:36 am","Dec 6, 2025 10:56 am"
10808,,,1,Acapulco,,,2805,"Dec 6, 2025 10:36 am","Dec 6, 2025 10:36 am"
10808,,,1,Acapulco,,,2805,"Dec 6, 2025 10:36 am","Dec 6, 2025 10:36 am"
221,17.5436268,-99.4937862,2,Chilpancingo,Esthela Damián Peralta,Beatriz Mojica Morga,1262,"Dec 6, 2025 10:36 am","Dec 6, 2025 10:56 am"
10808,16.8545826,-99.8025375,1,Acapulco,Iván Hernández Díaz,Abelina López Rodríguez,2805,"Dec 6, 2025 10:37 am","Dec 6, 2025 11:01 am"
2414,,,2,Chilpancingo,Ninguno (NO LEER),,1261,"Dec 6, 2025 10:39 am","Dec 6, 2025 11:04 am"
2413,17.528236,-99.5092756,2,Chilpancingo,Iván Hernández Díaz,Ninguno (NO LEER),1261,"Dec 6, 2025 10:40 am","Dec 6, 2025 11:04 am"
1212,,,2,Chilpancingo,,,1219,"Dec 6, 2025 10:41 am","Dec 6, 2025 10:41 am"
1212,,,2,Chilpancingo,,,1219,"Dec 6, 2025 10:42 am","Dec 6, 2025 10:42 am"
6,,,1,Acapulco,Ninguno (NO LEER),,52,"Dec 6, 2025 10:43 am","Dec 6, 2025 10:53 am"
10511,16.8620695,-99.900806,1,Acapulco,Esthela Damián Peralta,Beatriz Mojica Morga,56,"Dec 6, 2025 10:44 am","Dec 6, 2025 10:56 am"
210,,,2,Chilpancingo,,,2818,"Dec 6, 2025 10:45 am","Dec 6, 2025 10:45 am"
10512,16.8610592,-99.9013973,1,Acapulco,Javier Saldaña Almazán,Beatriz Mojica Morga,56,"Dec 6, 2025 10:45 am","Dec 6, 2025 10:57 am"
226,17.5826496,-99.5284429,2,Chilpancingo,No sabe (NO LEER),,1204,"Dec 6, 2025 10:46 am","Dec 6, 2025 10:56 am"
210,17.5629893,-99.5197252,2,Chilpancingo,Javier Saldaña Almazán,Jacinto González Varona,1204,"Dec 6, 2025 10:46 am","Dec 6, 2025 10:59 am"
223,17.5629893,-99.5197252,2,Chilpancingo,Félix Salgado Macedonio,Jacinto González Varona,1204,"Dec 6, 2025 10:46 am","Dec 6, 2025 10:56 am"
10516,,,1,Acapulco,Esthela Damián Peralta,Beatriz Mojica Morga,56,"Dec 6, 2025 10:47 am","Dec 6, 2025 11:07 am"
2211,17.5621895,-99.4938924,2,Chilpancingo,No respondió (NO LEER),,1228,"Dec 6, 2025 10:48 am","Dec 6, 2025 10:56 am"
10411,,,1,Acapulco,No respondió (NO LEER),,79,"Dec 6, 2025 10:48 am","Dec 6, 2025 11:03 am"
214,17.539337,-99.5093005,2,Chilpancingo,Ninguno (NO LEER),,1263,"Dec 6, 2025 10:49 am","Dec 6, 2025 10:58 am"
10409,,,1,Acapulco,,,79,"Dec 6, 2025 10:51 am","Dec 6, 2025 10:51 am"
228,17.5629893,-99.5197252,2,Chilpancingo,Félix Salgado Macedonio,No sabe (NO LEER),1204,"Dec 6, 2025 10:52 am","Dec 6, 2025 11:00 am"
6,,,1,Acapulco,Félix Salgado Macedonio,Esthela Damián Peralta,52,"Dec 6, 2025 10:54 am","Dec 6, 2025 11:10 am"
10416,,,1,Acapulco,Abelina López Rodríguez,Ninguno (NO LEER),79,"Dec 6, 2025 10:55 am","Dec 6, 2025 11:23 am"
223,17.5648696,-99.5186827,2,Chilpancingo,Félix Salgado Macedonio,Jacinto González Varona,1204,"Dec 6, 2025 10:58 am","Dec 6, 2025 11:05 am"
226,17.5950102,-99.5311939,2,Chilpancingo,No respondió (NO LEER),,1204,"Dec 6, 2025 10:58 am","Dec 6, 2025 11:06 am"
2211,17.5617903,-99.4939416,2,Chilpancingo,Ninguno (NO LEER),,1228,"Dec 6, 2025 11:00 am","Dec 6, 2025 11:09 am"
228,17.5629893,-99.5197252,2,Chilpancingo,Félix Salgado Macedonio,Jacinto González Varona,1204,"Dec 6, 2025 11:00 am","Dec 6, 2025 11:08 am"
210,17.5629893,-99.5197252,2,Chilpancingo,Beatriz Mojica Morga,Pablo Amílcar Sandoval Ballesteros,1204,"Dec 6, 2025 11:00 am","Dec 6, 2025 11:10 am"
10405,,,1,Acapulco,Iván Hernández Díaz,Esthela Damián Peralta,151,"Dec 6, 2025 11:00 am","Dec 6, 2025 11:15 am"
10808,,,1,Acapulco,,,2805,"Dec 6, 2025 11:02 am","Dec 6, 2025 11:22 am"
221,17.5434654,-99.4938693,2,Chilpancingo,Esthela Damián Peralta,Iván Hernández Díaz,1265,"Dec 6, 2025 11:03 am","Dec 6, 2025 11:22 am"
10809,,,1,Acapulco,Beatriz Mojica Morga,Ninguno (NO LEER),281,"Dec 6, 2025 11:03 am","Dec 6, 2025 11:28 am"
10411,,,1,Acapulco,Javier Saldaña Almazán,Iván Hernández Díaz,79,"Dec 6, 2025 11:05 am","Dec 6, 2025 11:23 am"
2411,,,2,Chilpancingo,Jacinto González Varona,Ninguno (NO LEER),1261,"Dec 6, 2025 11:06 am","Dec 6, 2025 11:25 am"
2414,,,2,Chilpancingo,,,1261,"Dec 6, 2025 11:06 am","Dec 6, 2025 11:10 am"
234,,,2,Chilpancingo,,,1262,"Dec 6, 2025 11:11 am","Dec 6, 2025 11:12 am"
10501,16.8808875,-99.9460155,1,Acapulco,Ninguno (NO LEER),,17,"Dec 6, 2025 11:06 am","Dec 6, 2025 11:15 am"
2413,17.540166,-99.4993268,2,Chilpancingo,Iván Hernández Díaz,Jacinto González Varona,1261,"Dec 6, 2025 11:09 am","Dec 6, 2025 11:28 am"
10409,,,1,Acapulco,Beatriz Mojica Morga,Félix Salgado Macedonio,79,"Dec 6, 2025 11:11 am","Dec 6, 2025 11:43 am"
2414,,,2,Chilpancingo,No sabe (NO LEER),,1267,"Dec 6, 2025 11:12 am","Dec 6, 2025 11:38 am"
10517,,,1,Acapulco,Beatriz Mojica Morga,Javier Saldaña Almazán,56,"Dec 6, 2025 11:15 am","Dec 6, 2025 11:33 am"
215,,,2,Chilpancingo,Ninguno (NO LEER),,1266,"Dec 6, 2025 11:15 am","Dec 6, 2025 11:33 am"
10501,16.8844078,-99.9483933,1,Acapulco,No sabe (NO LEER),,17,"Dec 6, 2025 11:16 am","Dec 6, 2025 11:23 am"
10405,,,1,Acapulco,Iván Hernández Díaz,Félix Salgado Macedonio,137,"Dec 6, 2025 11:16 am","Dec 6, 2025 11:34 am"
2110,17.5371505,-99.5053047,2,Chilpancingo,Javier Saldaña Almazán,Félix Salgado Macedonio,1266,"Dec 6, 2025 11:19 am","Dec 6, 2025 11:34 am"
10513,16.9105199,-99.9632741,1,Acapulco,Ninguno (NO LEER),,125,"Dec 6, 2025 11:19 am","Dec 6, 2025 11:44 am"
216,17.5508259,-99.5014623,2,Chilpancingo,No sabe (NO LEER),,1266,"Dec 6, 2025 11:19 am","Dec 6, 2025 11:31 am"
10510,,,1,Acapulco,Ninguno (NO LEER),,125,"Dec 6, 2025 11:20 am","Dec 6, 2025 11:38 am"
224,17.5657171,-99.4905231,2,Chilpancingo,No sabe (NO LEER),,1262,"Dec 6, 2025 11:20 am","Dec 6, 2025 12:57 pm"
1502,,,1,Acapulco,Esthela Damián Peralta,Pablo Amílcar Sandoval Ballesteros,157,"Dec 6, 2025 11:20 am","Dec 6, 2025 11:43 am"
10502,16.9105199,-99.9632741,1,Acapulco,No sabe (NO LEER),,125,"Dec 6, 2025 11:20 am","Dec 6, 2025 11:34 am"
10502,,,1,Acapulco,Iván Hernández Díaz,Pablo Amílcar Sandoval Ballesteros,125,"Dec 6, 2025 11:21 am","Dec 6, 2025 11:42 am"
10502,,,1,Acapulco,Iván Hernández Díaz,Esthela Damián Peralta,125,"Dec 6, 2025 11:23 am","Dec 6, 2025 11:37 am"
10501,16.8837485,-99.948828,1,Acapulco,No sabe (NO LEER),,17,"Dec 6, 2025 11:24 am","Dec 6, 2025 11:30 am"
214,,,2,Chilpancingo,Ninguno (NO LEER),,1266,"Dec 6, 2025 11:24 am","Dec 6, 2025 11:40 am"
219,17.543105,-99.5054059,2,Chilpancingo,No sabe (NO LEER),,1266,"Dec 6, 2025 11:25 am","Dec 6, 2025 11:37 am"
2310,17.5565426,-99.520594,2,Chilpancingo,No respondió (NO LEER),,2823,"Dec 6, 2025 11:25 am","Dec 6, 2025 11:35 am"
238,17.5565426,-99.520594,2,Chilpancingo,No respondió (NO LEER),,2823,"Dec 6, 2025 11:25 am","Dec 6, 2025 11:33 am"
100411,,,1,Acapulco,No sabe (NO LEER),,79,"Dec 6, 2025 11:27 am","Dec 6, 2025 11:46 am"
10808,,,1,Acapulco,,,2805,"Dec 6, 2025 11:28 am","Dec 6, 2025 11:28 am"
10809,,,1,Acapulco,Javier Saldaña Almazán,Beatriz Mojica Morga,281,"Dec 6, 2025 11:31 am","Dec 6, 2025 11:57 am"
10808,16.8520503,-99.7978016,1,Acapulco,Iván Hernández Díaz,Ninguno (NO LEER),2805,"Dec 6, 2025 11:32 am","Dec 6, 2025 11:48 am"
10516,,,1,Acapulco,Beatriz Mojica Morga,Félix Salgado Macedonio,56,"Dec 6, 2025 11:34 am","Dec 6, 2025 11:46 am"
238,17.5565426,-99.520594,2,Chilpancingo,Ninguno (NO LEER),,2023,"Dec 6, 2025 11:34 am","Dec 6, 2025 11:46 am"
216,17.5508259,-99.5014623,2,Chilpancingo,No sabe (NO LEER),,1266,"Dec 6, 2025 11:34 am","Dec 6, 2025 11:52 am"
10405,,,1,Acapulco,Ninguno (NO LEER),,151,"Dec 6, 2025 11:34 am","Dec 6, 2025 12:00 pm"
2110,17.5371505,-99.5053047,2,Chilpancingo,Ninguno (NO LEER),,1266,"Dec 6, 2025 11:35 am","Dec 6, 2025 11:53 am"
211,,,2,Chilpancingo,No sabe (NO LEER),,1266,"Dec 6, 2025 11:35 am","Dec 6, 2025 11:47 am"
2310,17.5565426,-99.520594,2,Chilpancingo,Ninguno (NO LEER),,2823,"Dec 6, 2025 11:35 am","Dec 6, 2025 11:47 am"
215,,,2,Chilpancingo,Ninguno (NO LEER),,1266,"Dec 6, 2025 11:35 am","Dec 6, 2025 11:55 am"
219,17.543105,-99.5054059,2,Chilpancingo,No sabe (NO LEER),,1266,"Dec 6, 2025 11:38 am","Dec 6, 2025 11:54 am"
2414,,,2,Chilpancingo,,,1261,"Dec 6, 2025 11:40 am","Dec 6, 2025 1:05 pm"
214,,,2,Chilpancingo,Jacinto González Varona,Esthela Damián Peralta,1266,"Dec 6, 2025 11:43 am","Dec 6, 2025 11:55 am"
2413,17.5282328,-99.5092745,2,Chilpancingo,Iván Hernández Díaz,Jacinto González Varona,1261,"Dec 6, 2025 11:43 am","Dec 6, 2025 1:20 pm"
2411,,,2,Chilpancingo,,,1261,"Dec 6, 2025 11:44 am","Dec 6, 2025 11:52 am"
2310,,,2,Chilpancingo,,,2823,"Dec 6, 2025 11:48 am","Dec 6, 2025 11:48 am"
238,17.5565426,-99.520594,2,Chilpancingo,No sabe (NO LEER),,2823,"Dec 6, 2025 11:48 am","Dec 6, 2025 11:57 am"
211,17.543105,-99.5054059,2,Chilpancingo,Félix Salgado Macedonio,No sabe (NO LEER),1266,"Dec 6, 2025 11:48 am","Dec 6, 2025 12:40 pm"
2310,17.5565426,-99.520594,2,Chilpancingo,No respondió (NO LEER),,2823,"Dec 6, 2025 11:49 am","Dec 6, 2025 12:01 pm"
10808,16.8493999,-99.7992379,1,Acapulco,Iván Hernández Díaz,Abelina López Rodríguez,2805,"Dec 6, 2025 11:49 am","Dec 6, 2025 12:01 pm"
2415,,,2,Chilpancingo,Abelina López Rodríguez,Ninguno (NO LEER),2841,"Dec 6, 2025 11:49 am","Dec 6, 2025 12:35 pm"
2415,,,2,Chilpancingo,,,2841,"Dec 6, 2025 11:49 am","Dec 6, 2025 11:49 am"
2411,,,2,Chilpancingo,,,1161,"Dec 6, 2025 11:53 am","Dec 6, 2025 11:54 am"
2416,17.5339667,-99.5051177,2,Chilpancingo,Ninguno (NO LEER),,2841,"Dec 6, 2025 11:56 am","Dec 6, 2025 12:35 pm"
2417,,,2,Chilpancingo,Esthela Damián Peralta,Ninguno (NO LEER),2841,"Dec 6, 2025 11:57 am","Dec 6, 2025 12:29 pm"
10809,,,1,Acapulco,Iván Hernández Díaz,Beatriz Mojica Morga,281,"Dec 6, 2025 11:58 am","Dec 6, 2025 12:15 pm"
2212,,,2,Chilpancingo,,,1228,"Dec 6, 2025 12:01 pm","Dec 6, 2025 12:09 pm"
10405,,,1,Acapulco,No respondió (NO LEER),,151,"Dec 6, 2025 12:01 pm","Dec 6, 2025 12:24 pm"
2411,17.5418686,-99.4993494,2,Chilpancingo,Beatriz Mojica Morga,No respondió (NO LEER),1261,"Dec 6, 2025 12:04 pm","Dec 6, 2025 12:20 pm"
212,,,2,Chilpancingo,Iván Hernández Díaz,Ninguno (NO LEER),1214,"Dec 6, 2025 12:07 pm","Dec 6, 2025 12:29 pm"
21,39.6110697,2.5055001,2,Chilpancingo,,,1214,"Dec 6, 2025 12:07 pm","Dec 6, 2025 12:12 pm"
218,17.5508259,-99.5014623,2,Chilpancingo,Ninguno (NO LEER),,1214,"Dec 6, 2025 12:07 pm","Dec 6, 2025 12:32 pm"
2212,17.5588641,-99.4956306,2,Chilpancingo,Ninguno (NO LEER),,1228,"Dec 6, 2025 12:09 pm","Dec 6, 2025 12:28 pm"
123,,,2,Chilpancingo,Ninguno (NO LEER),,1214,"Dec 6, 2025 12:13 pm","Dec 6, 2025 12:24 pm"
1212,17.5605275,-99.5123455,2,Chilpancingo,No respondió (NO LEER),,1214,"Dec 6, 2025 12:13 pm","Dec 6, 2025 12:27 pm"
234,17.5433494,-99.4943607,2,Chilpancingo,Félix Salgado Macedonio,Esthela Damián Peralta,1262,"Dec 6, 2025 12:19 pm","Dec 6, 2025 12:47 pm"
21,17.5609833,-99.5125932,2,Chilpancingo,No sabe (NO LEER),,1214,"Dec 6, 2025 12:15 pm","Dec 6, 2025 12:24 pm"
10808,16.8569634,-99.8041245,1,Acapulco,Javier Saldaña Almazán,No sabe (NO LEER),2805,"Dec 6, 2025 12:16 pm","Dec 6, 2025 12:35 pm"
10405,,,1,Acapulco,Iván Hernández Díaz,Félix Salgado Macedonio,151,"Dec 6, 2025 12:16 pm","Dec 6, 2025 12:37 pm"
2416,17.5344475,-99.5044361,2,Chilpancingo,No sabe (NO LEER),,2841,"Dec 6, 2025 12:18 pm","Dec 6, 2025 12:57 pm"
10809281,,,1,Acapulco,Javier Saldaña Almazán,Iván Hernández Díaz,281,"Dec 6, 2025 12:19 pm","Dec 6, 2025 12:40 pm"
26,,,1,Acapulco,,,25,"Dec 6, 2025 12:20 pm","Dec 6, 2025 12:25 pm"
21,17.5605275,-99.5123455,2,Chilpancingo,Iván Hernández Díaz,Jacinto González Varona,1214,"Dec 6, 2025 12:25 pm","Dec 6, 2025 12:30 pm"
2411,,,2,Chilpancingo,No sabe (NO LEER),,1161,"Dec 6, 2025 12:26 pm","Dec 6, 2025 12:59 pm"
26,,,1,Acapulco,Abelina López Rodríguez,Iván Hernández Díaz,25,"Dec 6, 2025 12:26 pm","Dec 6, 2025 1:01 pm"
1212,,,2,Chilpancingo,,,1214,"Dec 6, 2025 12:28 pm","Dec 6, 2025 12:31 pm"
2212,17.5588641,-99.4956306,2,Chilpancingo,Jacinto González Varona,Félix Salgado Macedonio,1228,"Dec 6, 2025 12:30 pm","Dec 6, 2025 12:43 pm"
10808,16.8493999,-99.7992379,1,Acapulco,Beatriz Mojica Morga,No sabe (NO LEER),2805,"Dec 6, 2025 12:32 pm","Dec 6, 2025 12:49 pm"
2417,,,2,Chilpancingo,Esthela Damián Peralta,Beatriz Mojica Morga,2841,"Dec 6, 2025 12:32 pm","Dec 6, 2025 12:52 pm"
218,,,2,Chilpancingo,,,1214,"Dec 6, 2025 12:34 pm","Dec 6, 2025 12:34 pm"
2416,17.5339667,-99.5051177,2,Chilpancingo,Esthela Damián Peralta,Ninguno (NO LEER),2841,"Dec 6, 2025 12:37 pm","Dec 6, 2025 12:48 pm"
10807,,,1,Acapulco,Beatriz Mojica Morga,Jacinto González Varona,188,"Dec 6, 2025 11:38 am","Dec 6, 2025 12:00 pm"
10405,,,1,Acapulco,,,151,"Dec 6, 2025 12:38 pm","Dec 6, 2025 12:41 pm"
2415,17.5332051,-99.5043296,2,Chilpancingo,Esthela Damián Peralta,Pablo Amílcar Sandoval Ballesteros,2841,"Dec 6, 2025 12:38 pm","Dec 6, 2025 1:02 pm"
221,,,2,Chilpancingo,,,1262,"Dec 6, 2025 12:38 pm","Dec 6, 2025 12:38 pm"
1445,,,3,Iguala,,,1509,"Dec 6, 2025 12:40 pm","Dec 6, 2025 12:41 pm"
1445,18.3555311,-99.5461403,3,Iguala,Iván Hernández Díaz,Esthela Damián Peralta,1509,"Dec 6, 2025 12:41 pm","Dec 6, 2025 1:00 pm"
1445,,,3,Iguala,,,1509,"Dec 6, 2025 12:42 pm","Dec 6, 2025 12:46 pm"
1445,,,3,Iguala,,,1509,"Dec 6, 2025 12:42 pm","Dec 6, 2025 12:48 pm"
1445,,,3,Iguala,,,1509,"Dec 6, 2025 12:42 pm","Dec 6, 2025 12:48 pm"
1445,,,3,Iguala,,,1509,"Dec 6, 2025 12:42 pm","Dec 6, 2025 12:48 pm"
1445,,,3,Iguala,,,1509,"Dec 6, 2025 12:42 pm","Dec 6, 2025 12:43 pm"
234,17.5433494,-99.4943607,2,Chilpancingo,Ninguno (NO LEER),,1262,"Dec 6, 2025 12:48 pm","Dec 6, 2025 1:00 pm"
221,17.5437882,-99.4941594,2,Chilpancingo,Beatriz Mojica Morga,Javier Saldaña Almazán,1262,"Dec 6, 2025 12:44 pm","Dec 6, 2025 1:12 pm"
5,,,3,Iguala,,,1509,"Dec 6, 2025 12:45 pm","Dec 6, 2025 12:45 pm"
10809,,,1,Acapulco,Iván Hernández Díaz,Esthela Damián Peralta,281,"Dec 6, 2025 12:45 pm","Dec 6, 2025 1:11 pm"
1445,,,3,Iguala,,,1509,"Dec 6, 2025 12:47 pm","Dec 6, 2025 12:47 pm"
1445,,,3,Iguala,,,1509,"Dec 6, 2025 12:47 pm","Dec 6, 2025 12:48 pm"
5,,,3,Iguala,,,1509,"Dec 6, 2025 12:47 pm","Dec 6, 2025 12:48 pm"
2212,17.5588641,-99.4956306,2,Chilpancingo,No sabe (NO LEER),,1228,"Dec 6, 2025 12:47 pm","Dec 6, 2025 1:04 pm"
5,,,3,Iguala,,,1509,"Dec 6, 2025 12:48 pm","Dec 6, 2025 12:49 pm"
2416,17.5339667,-99.5051177,2,Chilpancingo,Ninguno (NO LEER),,2841,"Dec 6, 2025 12:49 pm","Dec 6, 2025 1:30 pm"
5,18.3539168,-99.5476828,3,Iguala,Esthela Damián Peralta,Iván Hernández Díaz,1509,"Dec 6, 2025 12:50 pm","Dec 6, 2025 1:02 pm"
5,,,3,Iguala,,,1509,"Dec 6, 2025 12:50 pm","Dec 6, 2025 12:50 pm"
5,,,3,Iguala,,,1509,"Dec 6, 2025 12:50 pm","Dec 6, 2025 12:52 pm"
5,,,3,Iguala,,,1509,"Dec 6, 2025 12:50 pm","Dec 6, 2025 12:50 pm"
5,,,3,Iguala,,,1509,"Dec 6, 2025 12:50 pm","Dec 6, 2025 12:50 pm"
25,,,1,Acapulco,Pablo Amílcar Sandoval Ballesteros,Ninguno (NO LEER),25,"Dec 6, 2025 12:50 pm","Dec 6, 2025 1:14 pm"
5,,,3,Iguala,,,1509,"Dec 6, 2025 12:50 pm","Dec 6, 2025 12:50 pm"
5,,,3,Iguala,,,1509,"Dec 6, 2025 12:50 pm","Dec 6, 2025 12:52 pm"
5,,,3,Iguala,,,1509,"Dec 6, 2025 12:51 pm","Dec 6, 2025 12:51 pm"
5,18.3540818,-99.5468367,3,Iguala,Iván Hernández Díaz,Esthela Damián Peralta,159,"Dec 6, 2025 12:51 pm","Dec 6, 2025 1:09 pm"
5,18.3539168,-99.5476828,3,Iguala,Iván Hernández Díaz,Esthela Damián Peralta,1509,"Dec 6, 2025 12:51 pm","Dec 6, 2025 1:07 pm"
212,40.888145,15.0899838,2,Chilpancingo,No sabe (NO LEER),,1214,"Dec 6, 2025 12:51 pm","Dec 6, 2025 1:11 pm"
218,17.5508259,-99.5014623,2,Chilpancingo,No respondió (NO LEER),,1214,"Dec 6, 2025 12:51 pm","Dec 6, 2025 1:10 pm"
21,17.5590913,-99.5104897,2,Chilpancingo,Iván Hernández Díaz,Ninguno (NO LEER),1214,"Dec 6, 2025 12:51 pm","Dec 6, 2025 1:08 pm"
213,,,2,Chilpancingo,Ninguno (NO LEER),,1214,"Dec 6, 2025 12:52 pm","Dec 6, 2025 1:15 pm"
1212,,,2,Chilpancingo,,,1214,"Dec 6, 2025 12:53 pm","Dec 6, 2025 12:54 pm"
5,18.3537017,-99.546716,3,Iguala,Beatriz Mojica Morga,Esthela Damián Peralta,1509,"Dec 6, 2025 12:53 pm","Dec 6, 2025 1:19 pm"
5,18.3531645,-99.5470261,3,Iguala,,,1509,"Dec 6, 2025 12:53 pm","Dec 6, 2025 1:14 pm"
5,18.3532594,-99.5475308,3,Iguala,Esthela Damián Peralta,Iván Hernández Díaz,1509,"Dec 6, 2025 12:53 pm","Dec 6, 2025 1:04 pm"
5,18.3528124,-99.5474424,3,Iguala,Esthela Damián Peralta,Beatriz Mojica Morga,1509,"Dec 6, 2025 12:53 pm","Dec 6, 2025 1:04 pm"
2417,,,2,Chilpancingo,Esthela Damián Peralta,Ninguno (NO LEER),2841,"Dec 6, 2025 12:54 pm","Dec 6, 2025 1:13 pm"
1212,17.5591933,-99.5109525,2,Chilpancingo,Iván Hernández Díaz,Jacinto González Varona,1214,"Dec 6, 2025 12:55 pm","Dec 6, 2025 1:11 pm"
234,17.5433494,-99.4943607,2,Chilpancingo,Javier Saldaña Almazán,Esthela Damián Peralta,1262,"Dec 6, 2025 1:01 pm","Dec 6, 2025 1:19 pm"
224,17.5433494,-99.4943607,2,Chilpancingo,Ninguno (NO LEER),,1262,"Dec 6, 2025 12:58 pm","Dec 6, 2025 1:11 pm"
20416,17.5344475,-99.5044361,2,Chilpancingo,,,2841,"Dec 6, 2025 1:00 pm","Dec 6, 2025 1:18 pm"
10807,,,1,Acapulco,No sabe (NO LEER),,188,"Dec 6, 2025 12:02 pm","Dec 6, 2025 12:14 pm"
2411,,,2,Chilpancingo,Javier Saldaña Almazán,Félix Salgado Macedonio,1161,"Dec 6, 2025 1:02 pm","Dec 6, 2025 1:38 pm"
1445,18.3532594,-99.5475308,3,Iguala,Esthela Damián Peralta,Félix Salgado Macedonio,1509,"Dec 6, 2025 1:02 pm","Dec 6, 2025 1:16 pm"
